studentId,firstName,lastName,email,phone,dateOfBirth,gender,department,program,year,semester,division,batch,rollNumber,admissionDate,academicYear,guardianName,guardianPhone,guardianEmail,street,city,state,zipCode,country,
STU_EEE_016,Suresh,Reddy,suresh.reddy93@student.kongu.ac.in,9194583911,2005-08-25,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B1,23EE016,2023-08-01,2023-2024,Sanjay Pillai,9859751585,sanjay.pillai@gmail.com,"88, Power Grid Lane",Tiruppur,Tamil Nadu,616051,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_017,Senthil,Moorthy,senthil.moorthy31@student.kongu.ac.in,7134838365,2004-03-10,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B1,23EE017,2023-08-01,2023-2024,Arjun M,8476054684,arjun.m@gmail.com,"31, Power Grid Lane",Chennai,Tamil Nadu,610656,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_018,Revathi,Sekar,revathi.sekar17@student.kongu.ac.in,6309575711,2005-03-19,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B1,23EE018,2023-08-01,2023-2024,Akash S,8987482009,akash.s@gmail.com,"159, Power Grid Lane",Madurai,Tamil Nadu,634765,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_019,Kavya,Singh,kavya.singh72@student.kongu.ac.in,6444865634,2004-01-26,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B1,23EE019,2023-08-01,2023-2024,Sanjay J,8660531165,sanjay.j@gmail.com,"108, Power Grid Lane",Kanchipuram,Tamil Nadu,638599,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_020,Sandhya,M,sandhya.m67@student.kongu.ac.in,6147965246,2004-03-19,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B1,23EE020,2023-08-01,2023-2024,Karthik Sekar,8480763044,karthik.sekar@gmail.com,"157, Power Grid Lane",Kanchipuram,Tamil Nadu,625270,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_021,Ananya,Moorthy,ananya.moorthy38@student.kongu.ac.in,8864218211,2004-08-31,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B1,23EE021,2023-08-01,2023-2024,Balaji J,9779442830,balaji.j@gmail.com,"175, Power Grid Lane",Salem,Tamil Nadu,627354,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_022,Abirami,Singh,abirami.singh19@student.kongu.ac.in,8539737287,2005-05-22,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B1,23EE022,2023-08-01,2023-2024,Venkatesh V,6521461088,venkatesh.v@gmail.com,"7, Power Grid Lane",Madurai,Tamil Nadu,636589,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_023,Ananya,T,ananya.t34@student.kongu.ac.in,6688869134,2004-05-03,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B1,23EE023,2023-08-01,2023-2024,Venkatesh Moorthy,8468796754,venkatesh.moorthy@gmail.com,"119, Power Grid Lane",Erode,Tamil Nadu,615169,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_024,Rohan,Nathan,rohan.nathan73@student.kongu.ac.in,8927100946,2004-02-26,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B1,23EE024,2023-08-01,2023-2024,Anish T,7727249480,anish.t@gmail.com,"182, Power Grid Lane",Chennai,Tamil Nadu,617034,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_025,Indhu,R,indhu.r72@student.kongu.ac.in,6320465945,2004-12-31,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B1,23EE025,2023-08-01,2023-2024,Ajay A,9905369666,ajay.a@gmail.com,"186, Power Grid Lane",Thanjavur,Tamil Nadu,615369,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_026,Indhu,Moorthy,indhu.moorthy45@student.kongu.ac.in,6259544561,2005-07-28,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B1,23EE026,2023-08-01,2023-2024,Karthik Selvan,8488350984,karthik.selvan@gmail.com,"173, Power Grid Lane",Chennai,Tamil Nadu,607481,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_027,Aditya,M,aditya.m69@student.kongu.ac.in,7697620837,2004-06-02,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B1,23EE027,2023-08-01,2023-2024,Ramesh Pillai,6123397959,ramesh.pillai@gmail.com,"8, Power Grid Lane",Salem,Tamil Nadu,637668,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_028,Sai,Nathan,sai.nathan43@student.kongu.ac.in,7153422137,2005-02-20,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B1,23EE028,2023-08-01,2023-2024,Akash Vel,7644230199,akash.vel@gmail.com,"139, Power Grid Lane",Erode,Tamil Nadu,600164,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_029,Divya,J,divya.j43@student.kongu.ac.in,8542735057,2005-09-11,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B1,23EE029,2023-08-01,2023-2024,Prabhu Patel,9124242715,prabhu.patel@gmail.com,"21, Power Grid Lane",Trichy,Tamil Nadu,618251,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_030,Divya,P,divya.p91@student.kongu.ac.in,9802877456,2004-02-23,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B1,23EE030,2023-08-01,2023-2024,Vikram Sekar,8963373711,vikram.sekar@gmail.com,"159, Power Grid Lane",Coimbatore,Tamil Nadu,621646,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_031,Naveen,T,naveen.t83@student.kongu.ac.in,7803055772,2005-11-05,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE031,2023-08-01,2023-2024,Venkatesh J,9457626411,venkatesh.j@gmail.com,"146, Power Grid Lane",Trichy,Tamil Nadu,601029,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_032,Revathi,Sharma,revathi.sharma61@student.kongu.ac.in,9330117181,2004-11-05,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE032,2023-08-01,2023-2024,Rahul M,8472701432,rahul.m@gmail.com,"97, Power Grid Lane",Trichy,Tamil Nadu,629763,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_033,Sanjay,S,sanjay.s64@student.kongu.ac.in,8272992410,2005-11-07,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE033,2023-08-01,2023-2024,Mohan A,8488649260,mohan.a@gmail.com,"116, Power Grid Lane",Tiruppur,Tamil Nadu,619456,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_034,Prakash,Vel,prakash.vel89@student.kongu.ac.in,9184771013,2004-07-21,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE034,2023-08-01,2023-2024,Balaji Das,6222342081,balaji.das@gmail.com,"193, Power Grid Lane",Coimbatore,Tamil Nadu,608053,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_035,Nandhini,Gupta,nandhini.gupta45@student.kongu.ac.in,9700247694,2004-06-18,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE035,2023-08-01,2023-2024,Surya Nathan,6401781625,surya.nathan@gmail.com,"87, Power Grid Lane",Salem,Tamil Nadu,627450,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_036,Gayathri,T,gayathri.t98@student.kongu.ac.in,7123579712,2004-07-07,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE036,2023-08-01,2023-2024,Vikram Selvan,8570642811,vikram.selvan@gmail.com,"193, Power Grid Lane",Tiruppur,Tamil Nadu,603584,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_037,Arjun,P,arjun.p77@student.kongu.ac.in,6734624705,2004-01-02,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE037,2023-08-01,2023-2024,Rahul Patel,6219095030,rahul.patel@gmail.com,"153, Power Grid Lane",Kanchipuram,Tamil Nadu,629115,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_038,Pavithra,Selvan,pavithra.selvan79@student.kongu.ac.in,6168391773,2004-02-17,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE038,2023-08-01,2023-2024,Aditya S,7465219169,aditya.s@gmail.com,"74, Power Grid Lane",Salem,Tamil Nadu,616959,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_039,Manikandan,J,manikandan.j94@student.kongu.ac.in,8293788762,2005-07-05,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE039,2023-08-01,2023-2024,Ramesh Pillai,6135670862,ramesh.pillai@gmail.com,"1, Power Grid Lane",Coimbatore,Tamil Nadu,601712,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_040,Prabhu,K,prabhu.k59@student.kongu.ac.in,8987954948,2005-11-14,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE040,2023-08-01,2023-2024,Dinesh Reddy,7629424220,dinesh.reddy@gmail.com,"140, Power Grid Lane",Coimbatore,Tamil Nadu,605936,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_041,Vikram,Gupta,vikram.gupta21@student.kongu.ac.in,8963887292,2004-10-20,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE041,2023-08-01,2023-2024,Karthik Kumar,9543747388,karthik.kumar@gmail.com,"187, Power Grid Lane",Tiruppur,Tamil Nadu,606783,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_042,Naveen,Iyer,naveen.iyer21@student.kongu.ac.in,8332813242,2004-07-14,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE042,2023-08-01,2023-2024,Mohan Mani,9704769024,mohan.mani@gmail.com,"189, Power Grid Lane",Thanjavur,Tamil Nadu,631967,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_043,Naveen,B,naveen.b16@student.kongu.ac.in,6120326859,2005-11-13,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE043,2023-08-01,2023-2024,Deepak Nair,7648500305,deepak.nair@gmail.com,"129, Power Grid Lane",Madurai,Tamil Nadu,601689,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_044,Pavithra,Singh,pavithra.singh23@student.kongu.ac.in,7107113952,2004-06-21,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE044,2023-08-01,2023-2024,Ganesh Nathan,6871029539,ganesh.nathan@gmail.com,"7, Power Grid Lane",Trichy,Tamil Nadu,637587,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_045,Sai,T,sai.t24@student.kongu.ac.in,9927781702,2005-03-06,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE045,2023-08-01,2023-2024,Surya A,7545309861,surya.a@gmail.com,"24, Power Grid Lane",Trichy,Tamil Nadu,635726,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_046,Janani,P,janani.p49@student.kongu.ac.in,7884229827,2005-03-02,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE046,2023-08-01,2023-2024,Vikram P,9180142029,vikram.p@gmail.com,"17, Power Grid Lane",Salem,Tamil Nadu,632963,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_047,Nandhini,S,nandhini.s69@student.kongu.ac.in,9226277396,2004-10-27,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE047,2023-08-01,2023-2024,Balaji M,8932289332,balaji.m@gmail.com,"118, Power Grid Lane",Chennai,Tamil Nadu,615157,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_048,Lakshmi,S,lakshmi.s82@student.kongu.ac.in,6963878975,2005-01-08,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE048,2023-08-01,2023-2024,Hari Selvan,7495116250,hari.selvan@gmail.com,"49, Power Grid Lane",Coimbatore,Tamil Nadu,630165,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_049,Ishwarya,Sharma,ishwarya.sharma37@student.kongu.ac.in,6113840180,2005-08-25,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE049,2023-08-01,2023-2024,Dinesh Das,8556922688,dinesh.das@gmail.com,"47, Power Grid Lane",Salem,Tamil Nadu,636753,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_050,Mohan,Nair,mohan.nair46@student.kongu.ac.in,9288506444,2004-12-30,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE050,2023-08-01,2023-2024,Karthik Singh,6301231545,karthik.singh@gmail.com,"192, Power Grid Lane",Thanjavur,Tamil Nadu,608428,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_051,Tharani,K,tharani.k17@student.kongu.ac.in,7114745961,2005-07-17,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE051,2023-08-01,2023-2024,Deepak B,9648351958,deepak.b@gmail.com,"199, Power Grid Lane",Erode,Tamil Nadu,637389,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_052,Tharani,Nathan,tharani.nathan40@student.kongu.ac.in,7149131019,2005-03-20,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE052,2023-08-01,2023-2024,Hari Iyer,9410889666,hari.iyer@gmail.com,"48, Power Grid Lane",Chennai,Tamil Nadu,619230,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_053,Tharani,G,tharani.g68@student.kongu.ac.in,6733826313,2005-09-24,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE053,2023-08-01,2023-2024,Sanjay M,9895849405,sanjay.m@gmail.com,"34, Power Grid Lane",Salem,Tamil Nadu,602970,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_054,Sneha,Sekar,sneha.sekar57@student.kongu.ac.in,6208911168,2004-01-14,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE054,2023-08-01,2023-2024,Dinesh Balan,8426868895,dinesh.balan@gmail.com,"135, Power Grid Lane",Vellore,Tamil Nadu,604761,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_055,Kirthika,G,kirthika.g29@student.kongu.ac.in,6127153854,2004-04-22,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE055,2023-08-01,2023-2024,Aditya T,8592070307,aditya.t@gmail.com,"43, Power Grid Lane",Erode,Tamil Nadu,604263,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_056,Venkatesh,Mani,venkatesh.mani40@student.kongu.ac.in,8347741000,2004-08-05,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE056,2023-08-01,2023-2024,Venkatesh K,7404338819,venkatesh.k@gmail.com,"131, Power Grid Lane",Trichy,Tamil Nadu,613533,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_057,Indhu,Kumar,indhu.kumar91@student.kongu.ac.in,8989572960,2005-06-02,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE057,2023-08-01,2023-2024,Ganesh Raj,9832659652,ganesh.raj@gmail.com,"103, Power Grid Lane",Madurai,Tamil Nadu,631311,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_058,Deepika,M,deepika.m67@student.kongu.ac.in,8674808201,2004-01-28,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE058,2023-08-01,2023-2024,Akash Patel,9693133142,akash.patel@gmail.com,"133, Power Grid Lane",Madurai,Tamil Nadu,611652,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_059,Rahul,Raj,rahul.raj39@student.kongu.ac.in,6428083603,2004-05-23,Male,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE059,2023-08-01,2023-2024,Karthik Pillai,7415196087,karthik.pillai@gmail.com,"166, Power Grid Lane",Erode,Tamil Nadu,638102,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_060,Kavya,Das,kavya.das85@student.kongu.ac.in,9965644069,2005-12-11,Female,Electrical and Electronics Engineering,B.E.,1,1,A,B2,23EE060,2023-08-01,2023-2024,Surya Vel,6104335675,surya.vel@gmail.com,"82, Power Grid Lane",Coimbatore,Tamil Nadu,601541,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
